year,month,day,price,downpmt,monthdue,payment_left,monthly_payment,pmttype,credit_score,age,gender,default
2020,6,19,1296.99,200,5.5,1096.99,199.4527273,4,8,0,1,0
2020,2,10,1651.21,200,5.5,1451.21,263.8563636,5,6,0,2,0
2020,10,18,1108,25,5.5,1083,196.9090909,3,0,0,2,0
2020,2,19,1597,1597,10,0,0,1,3,0,1,0
2020,6,4,798.2,798.2,6,0,0,1,3,0,1,0
2020,2,8,1437.56,200,6,1237.56,206.26,5,4,0,2,0
2020,7,13,1344,100,14,1244,88.85714286,1,0,0,1,0
2020,11,8,199,199,120,0,0,1,0,0,2,0
2020,2,4,199,199,8,0,0,1,0,0,1,0
2020,7,7,469.5,20,5.5,449.5,81.72727273,3,0,0,1,0
2020,9,17,249,249,8,0,0,1,1,0,1,0
2020,12,17,1348,100,10,1248,124.8,1,0,0,1,0
2020,2,9,1651.09,30,5.83,1621.09,278.0600343,4,1,0,1,0
2020,8,5,2257.37,105,6,2152.37,358.7283333,3,0,0,2,0
2020,10,10,265.19,265.19,13.2,0,0,1,0,0,2,0
2020,8,11,1328,100,10,1228,122.8,1,1,0,2,0
2020,5,4,1248,1248,9,0,0,1,0,0,2,0
2020,6,19,269.54,269.54,12,0,0,1,1,0,2,0
2020,10,10,1296.2,1296.2,9,0,0,1,0,0,1,0
2020,6,21,1148,100,12,1048,87.33333333,4,1,0,1,0
2020,3,15,702.54,5,6.5,697.54,107.3138462,5,3,0,1,0
2020,12,25,430.84,430.84,9,0,0,1,0,0,2,0
2020,2,5,696.05,5,6,691.05,115.175,5,0,0,2,0
2020,2,16,1047,1047,9,0,0,1,0,0,2,0
2020,10,19,9371.25,9371.25,0,0,0,1,0,0,1,0
2020,1,21,1365.3,1365.3,6,0,0,1,1,0,2,0
2020,2,15,1365.3,1365.3,6,0,0,1,6,0,1,0
2020,1,9,1967.52,175,6,1792.52,298.7533333,4,1,0,2,0
2020,7,23,9371.25,9371.25,0,0,0,1,0,0,1,0
2020,5,7,632.17,5,24,627.17,26.13208333,5,0,0,2,0
2020,5,8,599,5,5.5,594,108,3,6,0,2,0
2020,6,7,591.55,591.55,0,0,0,1,0,0,1,0
2020,3,1,530.37,530.37,12,0,0,1,0,0,1,0
2020,2,11,1248,100,15,1148,76.53333333,4,5,0,1,0
2020,5,24,499,250,12,249,20.75,5,5,0,1,0
2020,4,9,283.8,50,21,233.8,11.13333333,4,0,0,2,0
2020,12,4,325,325,0,0,0,1,3,0,2,0
2020,2,18,499,250,8.5,249,29.29411765,5,0,0,1,0
2020,12,9,1231.99,175,10.25,1056.99,103.1209756,1,0,0,2,0
2020,6,23,999,150,9,849,94.33333333,4,0,0,2,0
2020,7,5,2398,10,6,2388,398,1,0,0,1,1
2020,5,9,1459.21,100,9,1359.21,151.0233333,4,0,0,2,0
2020,4,15,1313.49,100,14,1213.49,86.67785714,3,1,0,1,0
2020,2,20,1378,175,10.25,1203,117.3658537,4,0,0,2,0
2020,1,7,1500,1500,0,0,0,1,0,0,2,0
2020,4,6,1746,200,10,1546,154.6,4,0,0,2,0
2020,2,15,1350.96,100,11,1250.96,113.7236364,1,6,0,2,0
2020,12,4,3893.75,15,6.5,3878.75,596.7307692,1,0,0,1,1
2020,2,11,1459.21,1459.21,9,0,0,1,0,0,1,0
2020,1,7,1627,330,10.25,1297,126.5365854,3,0,0,2,0
2020,7,18,1627,125,15.25,1502,98.49180328,1,0,0,1,1
2020,2,4,249,249,12,0,0,1,0,0,2,0
2020,11,5,1696,100,15,1596,106.4,4,1,0,1,0
2020,12,9,1895,1895,9,0,0,1,1,0,1,0
2020,6,10,1378,200,10.25,1178,114.9268293,4,1,0,2,0
2020,1,14,1845.73,125,9,1720.73,191.1922222,4,0,0,2,0
2020,11,18,1348,100,9,1248,138.6666667,4,4,0,2,0
2020,7,6,1995,120,3,1875,625,4,2,0,1,0
2020,6,4,1728.75,125,9,1603.75,178.1944444,5,1,0,2,0
2020,4,2,1378,100,10.25,1278,124.6829268,1,0,0,2,0
2020,5,14,594.29,297.15,6.5,297.14,45.71384615,4,0,0,1,0
2020,11,14,1242.71,100,15,1142.71,76.18066667,4,5,0,1,0
2020,8,17,1242.71,100,25,1142.71,45.7084,5,0,0,2,1
2020,1,4,1497,175,3,1322,440.6666667,1,0,0,2,0
2020,7,10,1796,225,4,1571,392.75,4,0,0,2,0
2020,6,20,1597,300,6,1297,216.1666667,5,0,0,1,0
2020,11,17,249,249,12,0,0,1,0,0,1,0
2020,3,1,1348,100,6,1248,208,5,0,0,2,0
2020,4,14,1505.27,200,22,1305.27,59.33045455,1,0,0,2,0
2020,9,22,317.93,317.93,0,0,0,1,0,0,2,0
2020,11,11,689.56,25,6,664.56,110.76,4,1,0,1,0
2020,7,10,1830.19,100,14,1730.19,123.585,3,0,0,2,0
2020,6,10,1248,50,3,1198,399.3333333,4,0,0,2,0
2020,12,9,699,50,6,649,108.1666667,5,6,0,1,0
2020,11,2,1073,75,4.25,998,234.8235294,1,0,0,2,0
2020,6,7,1566.32,100,9,1466.32,162.9244444,4,0,0,1,0
2020,4,21,1248,75,3,1173,391,3,1,0,2,0
2020,8,23,249,249,13.2,0,0,1,3,0,1,0
2020,1,1,449,449,10,0,0,1,0,0,2,0
2020,4,5,249,249,10,0,0,1,4,0,2,0
2020,4,2,249,249,10,0,0,1,0,0,2,0
2020,1,5,1995,200,15,1795,119.6666667,3,3,0,2,0
2020,12,6,1577.19,300,6.5,1277.19,196.4907692,4,0,0,1,0
2020,4,23,747,747,10,0,0,1,1,0,1,0
2020,4,25,1452.47,1452.47,9,0,0,1,0,0,2,0
2020,3,8,1148,100,4.25,1048,246.5882353,5,0,0,2,0
2020,12,21,619,27,6,592,98.66666667,5,1,0,1,0
2020,5,9,1545.99,225,3,1320.99,440.33,1,1,0,1,0
2020,11,1,1148,100,3,1048,349.3333333,3,0,0,1,0
2020,10,5,1280.6,65,6.5,1215.6,187.0153846,1,0,0,2,0
2020,2,12,1375,1375,0,0,0,1,1,0,2,0
2020,9,19,1125,1125,0,0,0,1,0,0,1,0
2020,4,13,1148,50,3,1098,366,3,0,0,2,0
2020,11,9,581.81,581.81,15.4,0,0,1,4,0,2,0
2020,1,14,1148,100,6,1048,174.6666667,5,1,0,2,0
2020,12,17,1248,175,3,1073,357.6666667,5,5,0,2,0
2020,4,12,267.05,267.05,12,0,0,1,0,0,1,0
2020,2,8,1728.75,200,6.5,1528.75,235.1923077,4,0,0,2,0
2020,8,18,430.34,35,19,395.34,20.80736842,4,4,0,1,0
2020,9,8,1298,150,4,1148,287,5,4,0,2,0
2020,5,7,924,75,6,849,141.5,4,1,0,2,0
2020,6,9,2104,2104,10.75,0,0,1,0,0,2,0
2020,8,24,249,249,13.2,0,0,1,4,0,2,0
2020,6,14,1047.99,100,3,947.99,315.9966667,1,0,0,2,0
2020,11,15,1445.73,150,6,1295.73,215.955,5,2,0,1,0
2020,7,6,2232.37,250,11,1982.37,180.2154545,4,0,0,2,0
2020,6,20,2232.37,250,11,1982.37,180.2154545,4,0,0,1,0
2020,2,21,1242.71,100,20,1142.71,57.1355,3,0,0,1,0
2020,5,2,999,19,3,980,326.6666667,3,0,0,2,0
2020,10,4,231.17,231.17,15.4,0,0,1,0,0,1,0
2020,2,14,469.5,20,5.5,449.5,81.72727273,4,4,0,1,0
2020,6,13,1397,125,10,1272,127.2,4,0,0,2,0
2020,1,22,1248,100,10,1148,114.8,4,0,0,1,0
2020,5,19,249,249,10,0,0,1,4,0,1,0
2020,11,3,1497,200,15,1297,86.46666667,1,0,0,2,1
2020,7,17,1298,1298,9,0,0,1,0,0,1,0
2020,8,14,1378,100,10.25,1278,124.6829268,5,0,0,1,0
2020,12,11,499,150,15,349,23.26666667,5,7,0,2,0
2020,11,14,1242.71,100,15,1142.71,76.18066667,4,0,0,2,0
2020,9,5,1047.99,175,3,872.99,290.9966667,3,6,0,1,0
2020,9,15,1459.21,100,9,1359.21,151.0233333,4,0,0,1,0
2020,5,22,1248,100,10,1148,114.8,5,2,0,1,0
2020,12,23,1248,100,15,1148,76.53333333,1,0,0,2,0
2020,2,10,2267.83,175,11,2092.83,190.2572727,1,1,0,1,0
2020,9,6,1248,75,6,1173,195.5,4,0,0,2,0
2020,8,13,1148,100,8.5,1048,123.2941176,4,6,0,1,0
2020,4,7,1459.21,250,14,1209.21,86.37214286,5,1,0,1,0
2020,6,13,1796,150,17,1646,96.82352941,3,1,0,2,0
2020,6,21,1108.99,75,5.1,1033.99,202.7431373,1,0,0,2,0
2020,1,4,1047.99,275,6,772.99,128.8316667,5,3,0,1,0
2020,8,9,1047.99,1047.99,5,0,0,1,1,0,2,0
2020,2,1,702.54,5,6.5,697.54,107.3138462,3,0,0,1,0
2020,11,6,1995,250,15,1745,116.3333333,1,0,0,1,0
2020,3,24,1248,100,10,1148,114.8,5,0,0,1,0
2020,10,1,750,750,0,0,0,1,0,0,2,0
2020,11,24,600,600,0,0,0,1,0,0,1,0
2020,6,23,798.99,798.99,10,0,0,1,1,0,1,0
2020,5,12,249,249,13.2,0,0,1,4,0,2,0
2020,3,5,1148,100,6,1048,174.6666667,4,1,0,1,0
2020,12,13,1697,450,9,1247,138.5555556,4,0,0,1,0
2020,6,12,1148,1148,5,0,0,1,0,0,1,0
2020,2,6,161.29,161.29,19.65,0,0,1,0,0,2,0
2020,10,9,1148,400,8.5,748,88,4,0,0,2,0
2020,2,14,999,5,6,994,165.6666667,1,0,0,1,1
2020,11,9,1231.91,100,5.1,1131.91,221.9431373,4,3,0,2,0
2020,12,6,798.99,5,6,793.99,132.3316667,4,0,0,2,0
2020,7,6,1148,100,10,1048,104.8,4,1,0,1,0
2020,7,20,899,150,9,749,83.22222222,5,0,0,2,0
2020,11,7,1428,50,10.25,1378,134.4390244,1,0,0,2,0
2020,10,8,2149.61,2149.61,0,0,0,1,0,0,2,0
2020,6,6,1060.8,1060.8,10,0,0,1,3,0,1,0
2020,5,16,1596,300,4,1296,324,5,1,0,2,0
2020,2,4,249,249,15,0,0,1,5,0,1,0
2020,10,21,1248,30,6,1218,203,4,0,0,2,0
2020,2,24,2267.84,175,9,2092.84,232.5377778,5,2,0,2,0
2020,11,25,1773.57,150,15,1623.57,108.238,4,2,0,1,0
2020,1,19,249,249,13.2,0,0,1,0,0,2,0
2020,5,23,1348,1348,9,0,0,1,0,0,1,0
2020,2,13,1184.18,100,6,1084.18,180.6966667,4,1,0,2,0
2020,7,17,1746,150,6,1596,266,4,0,0,1,0
2020,6,12,1248,100,10,1148,114.8,4,1,0,1,0
2020,6,2,498.5,0,0,498.5,498.5,4,0,0,2,0
2020,10,2,1398,50,8.5,1348,158.5882353,1,3,0,2,0
2020,12,20,1236.97,100,6,1136.97,189.495,1,0,0,2,1
2020,7,20,1552.98,30,6,1522.98,253.83,3,0,0,2,0
2020,11,5,1060.8,30,6,1030.8,171.8,3,6,0,2,0
2020,7,8,1084.63,151,7,933.63,133.3757143,4,0,0,2,0
2020,1,11,1027.2,1027.2,12,0,0,1,6,0,2,0
2020,11,20,1250,1250,0,0,0,1,6,0,1,0
2020,2,18,526.15,5,6,521.15,86.85833333,3,0,0,1,0
2020,12,24,1296.99,1296.99,10,0,0,1,0,0,1,0
2020,3,14,828.2,50,5.5,778.2,141.4909091,3,1,0,1,0
2020,4,17,349,349,0,0,0,1,0,0,2,0
2020,7,9,1560.22,26,6,1534.22,255.7033333,4,0,0,1,0
2020,10,4,258.96,258.96,9,0,0,1,0,0,2,0
2020,4,6,659.24,5,32,654.24,20.445,1,0,0,1,1
2020,1,8,1148,100,20,1048,52.4,3,2,0,1,0
2020,10,7,517.92,517.92,9,0,0,1,3,0,1,0
2020,1,20,1348,300,9,1048,116.4444444,3,1,0,2,0
2020,4,22,1047.99,100,10,947.99,94.799,4,0,0,2,0
2020,10,22,499,499,6,0,0,1,1,0,1,0
2020,8,10,264.56,264.56,12,0,0,1,0,0,1,0
2020,7,7,2267.84,175,9,2092.84,232.5377778,4,4,0,2,0
2020,6,5,879,25,6,854,142.3333333,3,0,0,1,0
2020,1,23,750,750,0,0,0,1,1,0,2,0
2020,9,18,828.2,50,12,778.2,64.85,4,0,0,1,0
2020,1,1,781.71,150,14,631.71,45.12214286,5,0,0,2,0
2020,9,12,439,75,6,364,60.66666667,4,3,0,2,0
2020,11,22,1248,50,6,1198,199.6666667,4,0,0,1,0
2020,9,19,1248,50,6,1198,199.6666667,4,3,0,2,0
2020,1,20,1452.47,100,9,1352.47,150.2744444,4,0,0,2,0
2020,6,5,1048,1048,10,0,0,1,0,0,1,0
2020,12,21,1248,100,10,1148,114.8,5,0,0,2,0
2020,6,15,499,150,6,349,58.16666667,5,6,0,2,0
2020,10,20,199,199,10.5,0,0,5,6,0,1,0
2020,12,4,1048,1048,10,0,0,1,5,0,1,0
2020,12,9,798.99,75,6,723.99,120.665,3,1,0,2,0
2020,11,11,1248,175,6,1073,178.8333333,3,3,0,1,0
2020,7,2,249,249,12,0,0,1,0,0,2,0
2020,7,3,1148,100,8.5,1048,123.2941176,4,1,0,2,0
2020,5,6,1407.48,150,17,1257.48,73.96941176,1,1,0,1,0
2020,6,8,1746,150,15,1596,106.4,3,0,0,2,0
2020,1,8,1627,200,10.25,1427,139.2195122,3,2,0,1,0
2020,2,10,902.4,26,6,876.4,146.0666667,4,1,0,2,0
2020,6,7,1723.14,1723.14,14,0,0,1,1,0,1,0
2020,11,20,1248,100,15,1148,76.53333333,3,0,0,1,0
2020,12,9,1397,125,6,1272,212,5,0,0,2,0
2020,10,12,1497,300,6,1197,199.5,5,1,0,2,0
2020,1,14,828.2,50,12,778.2,64.85,4,5,0,2,0
2020,3,5,1047.99,200,6,847.99,141.3316667,3,0,0,2,0
2020,8,21,2018.99,2018.99,9,0,0,1,1,0,2,0
2020,7,2,1348,1348,9,0,0,1,0,0,1,0
2020,7,21,1497.4,1497.4,10,0,0,1,0,0,2,0
2020,6,9,300,300,0,0,0,1,4,0,1,0
2020,6,3,1060.8,175,6,885.8,147.6333333,4,3,0,1,0
2020,10,12,211.65,25,6,186.65,31.10833333,4,6,0,1,0
2020,9,11,1459.21,100,14,1359.21,97.08642857,1,2,0,1,0
2020,7,23,619,27,6,592,98.66666667,4,0,0,1,0
2020,10,16,1348,100,14,1248,89.14285714,3,0,0,2,0
2020,4,13,1000.23,75,25,925.23,37.0092,3,6,0,2,0
2020,12,3,1728.75,150,9,1578.75,175.4166667,4,0,0,1,0
2020,4,13,1459.21,150,14,1309.21,93.515,1,1,0,2,0
2020,4,18,2021.3,150,9,1871.3,207.9222222,4,1,0,2,0
2020,10,15,1497,1497,10,0,0,1,6,0,1,0
2020,4,22,249,249,10,0,0,1,0,0,1,0
2020,2,21,1497,125,15,1372,91.46666667,5,1,0,1,0
2020,7,1,499,150,15,349,23.26666667,5,1,0,2,0
2020,3,5,619,28,6,591,98.5,1,0,0,2,1
2020,1,6,1720.77,125,9,1595.77,177.3077778,5,0,0,2,0
2020,9,23,1397,125,10,1272,127.2,5,1,0,2,0
2020,8,5,1497,125,15,1372,91.46666667,1,0,0,2,1
2020,1,10,1372.37,100,14,1272.37,90.88357143,4,4,0,2,0
2020,6,1,1445.73,100,13,1345.73,103.5176923,3,6,0,2,0
2020,5,4,1448,26,6,1422,237,3,0,0,1,0
2020,6,11,1486.27,75,13.93,1411.27,101.3115578,1,0,0,2,1
2020,12,9,1459.21,100,9,1359.21,151.0233333,4,0,0,2,0
2020,8,4,2545,225,20,2320,116,4,3,0,1,0
2020,9,1,999,41,6,958,159.6666667,1,1,0,1,0
2020,8,15,1049,25,4,1024,256,3,0,0,2,1
2020,11,19,849.15,75,15,774.15,51.61,1,3,0,2,0
2020,5,8,1378,200,9.5,1178,124,5,1,0,2,0
2020,7,16,1781.8,150,15,1631.8,108.7866667,5,0,0,1,0
2020,6,5,798.99,1,6,797.99,132.9983333,1,0,0,2,0
2020,11,12,999,42,6,957,159.5,4,0,0,1,0
2020,11,21,1368.43,175,7,1193.43,170.49,4,0,0,2,0
2020,4,25,1728.75,125,9.5,1603.75,168.8157895,1,1,0,1,0
2020,8,16,1148,1148,5,0,0,1,1,0,2,0
2020,10,19,1513.34,50,5.5,1463.34,266.0618182,5,0,0,1,0
2020,11,3,2366,175,14,2191,156.5,3,0,0,2,1
2020,9,9,1795,200,5,1595,319,5,0,0,1,0
2020,4,7,249,249,5,0,0,1,0,0,1,0
2020,7,9,1047.99,1047.99,5,0,0,1,7,0,2,0
2020,6,6,1895,250,10,1645,164.5,3,0,0,2,0
2020,8,19,1148,225,5,923,184.6,5,0,0,1,0
2020,5,15,1378,100,10.25,1278,124.6829268,1,0,0,2,0
2020,4,9,1236.97,100,12.5,1136.97,90.9576,3,0,0,2,0
2020,11,21,1459.21,100,5.5,1359.21,247.1290909,3,0,0,2,0
2020,11,20,0,0,10.75,0,0,1,0,0,1,0
2020,3,9,0,0,10.75,0,0,1,0,0,1,0
2020,10,3,299,299,0,0,0,1,0,0,2,0
2020,12,25,1728.75,150,4.5,1578.75,350.8333333,4,0,0,1,0
2020,12,6,798.99,798.99,5,0,0,1,1,0,1,0
2020,6,10,1047.99,175,6,872.99,145.4983333,4,0,0,2,0
2020,6,17,959.99,50,4,909.99,227.4975,3,1,0,2,0
2020,10,22,360,0,0,360,360,1,0,0,2,0
2020,1,4,998,998,4.5,0,0,1,0,0,1,0
2020,7,8,1989.07,150,4.5,1839.07,408.6822222,5,6,0,2,0
2020,10,20,2184.74,2184.74,9,0,0,1,4,0,2,0
2020,11,3,2730.9,2730.9,9,0,0,1,4,0,1,0
2020,12,17,2730.9,2730.9,0.75,0,0,1,0,0,1,0
2020,9,22,1397,300,6,1097,182.8333333,4,1,0,1,0
2020,5,4,1307.65,1307.65,5.5,0,0,1,0,0,2,0
2020,10,14,1048,275,6,773,128.8333333,5,1,0,1,0
2020,2,6,1047.99,1047.99,5,0,0,1,6,0,2,0
2020,5,24,1047.99,50,6,997.99,166.3316667,5,1,0,2,0
2020,1,9,750,750,0,0,0,1,0,0,2,0
2020,9,11,0,0,55,0,0,5,7,0,1,0
2020,10,1,0,0,44,0,0,1,0,0,1,0
2020,1,12,0,0,55,0,0,4,0,0,1,0
2020,4,18,0,0,44,0,0,1,0,0,1,0
2020,10,17,0,0,44,0,0,4,0,0,1,0
2020,10,15,0,0,41.25,0,0,1,0,0,2,0
2020,5,4,0,0,55,0,0,3,0,0,1,0
2020,2,7,0,0,55,0,0,4,0,0,2,0
2020,12,22,0,0,55,0,0,4,0,0,1,0
2020,4,21,0,0,55,0,0,4,0,0,1,0
2020,12,11,0,0,30,0,0,3,6,0,1,0
2020,3,5,0,0,55,0,0,1,0,0,1,0
2020,3,4,1231.23,100,7.5,1131.23,150.8306667,5,1,0,2,0
2020,5,1,798.99,5,6,793.99,132.3316667,1,1,0,2,0
2020,11,19,1958,38,4.75,1920,404.2105263,3,0,0,2,1
2020,4,24,199,199,9,0,0,1,1,0,1,0
2020,2,17,1060.8,100,5,960.8,192.16,4,6,0,2,0
2020,3,13,747,747,5,0,0,1,0,0,1,0
2020,6,3,1397,125,5,1272,254.4,4,0,0,1,0
2020,12,3,1148,100,5,1048,209.6,4,3,0,1,0
2020,5,8,1723.17,10,7,1713.17,244.7385714,4,0,0,2,0
2020,7,7,1876,1876,4.75,0,0,1,1,0,1,0
2020,9,19,1296.99,125,4.25,1171.99,275.7623529,5,0,0,1,0
2020,8,9,180,0,0,180,180,4,4,0,2,0
2020,9,19,180,0,0,180,180,4,0,0,2,0
2020,6,21,749,19,4.75,730,153.6842105,5,0,0,1,0
2020,4,25,1361.79,150,8.72,1211.79,138.9667431,3,0,0,2,0
2020,2,1,466.88,466.88,14,0,0,1,6,0,2,0
2020,6,20,1323,100,9,1223,135.8888889,5,3,0,1,0
2020,3,23,1148,150,5,998,199.6,4,3,0,2,0
2020,3,23,249,249,15,0,0,1,6,0,2,0
2020,5,21,639,300,4,339,84.75,5,0,0,2,0
2020,6,21,1971.23,150,12.85,1821.23,141.7299611,3,0,0,1,0
2020,3,5,1123,175,6,948,158,4,2,0,2,0
2020,5,10,750,750,0,0,0,1,0,0,2,0
2020,5,6,1123,100,5,1023,204.6,4,0,0,1,0
2020,10,19,1248,125,4.25,1123,264.2352941,4,0,0,1,0
2020,12,11,702.99,75,6,627.99,104.665,3,3,0,2,0
2020,5,7,1432.15,50,5.51,1382.15,250.8439201,1,0,0,2,1
2020,11,4,4501.25,4501.25,6,0,0,1,0,0,1,0
2020,2,16,1971.23,100,5.96,1871.23,313.9647651,3,0,0,1,1
2020,10,11,874,150,6,724,120.6666667,3,0,0,2,0
2020,5,14,1353,100,6,1253,208.8333333,4,5,0,2,0
2020,11,16,2406.54,2406.54,6,0,0,1,0,0,1,0
2020,3,4,874,75,4.75,799,168.2105263,4,3,0,1,0
2020,8,4,1123,30,6,1093,182.1666667,4,0,0,2,0
2020,8,18,1123,100,6,1023,170.5,4,0,0,2,0
2020,10,17,1123,50,6,1073,178.8333333,4,0,0,2,0
2020,5,12,540.17,270.09,5.96,270.08,45.31543624,5,6,0,2,0
2020,1,14,180,0,0,180,180,4,7,0,2,0
2020,8,2,358.1,30,28,328.1,11.71785714,1,0,0,1,1
2020,11,11,1023,175,6,848,141.3333333,4,0,0,1,0
2020,10,18,958.8,44,6,914.8,152.4666667,4,1,0,1,0
2020,7,9,754,150,6,604,100.6666667,4,7,0,1,0
2020,4,4,250,250,0,0,0,1,0,0,1,0
2020,10,11,2005.58,175,13.91,1830.58,131.6017254,4,0,0,1,0
2020,6,22,1738.52,150,13.91,1588.52,114.1998562,4,0,0,2,0
2020,8,10,1621,325,10,1296,129.6,5,1,0,2,0
2020,3,21,1123,100,10,1023,102.3,5,0,0,2,0
2020,4,2,1621,200,15,1421,94.73333333,3,6,0,2,0
2020,8,6,1372,75,6,1297,216.1666667,3,0,0,2,1
2020,2,12,1425.53,1425.53,9,0,0,1,0,0,2,0
2020,10,12,1851,150,6,1701,283.5,4,1,0,2,0
2020,10,6,874,75,7,799,114.1428571,1,1,0,2,0
2020,2,9,1418.92,100,6.96,1318.92,189.5,4,1,0,2,0
2020,6,17,1353,150,7,1203,171.8571429,5,1,0,2,0
2020,1,4,1123,44,7,1079,154.1428571,1,0,0,1,0
2020,6,7,1500,1500,0,0,0,1,0,0,1,0
2020,3,21,2400,2400,0,0,0,1,0,0,1,0
2020,8,7,265.19,265.19,12,0,0,1,3,0,2,0
2020,12,11,1353,75,7,1278,182.5714286,3,0,0,2,1
2020,7,20,1023,1023,5,0,0,1,0,0,2,0
2020,7,11,828.2,50,5.5,778.2,141.4909091,3,3,0,2,0
2020,10,1,1602,300,7,1302,186,1,1,0,1,0
2020,3,24,1185.86,100,25,1085.86,43.4344,3,0,0,2,1
2020,12,9,619,20,7,599,85.57142857,1,4,0,2,0
2020,3,23,829.55,829.55,10,0,0,1,0,0,1,0
2020,7,6,80,80,0,0,0,1,6,0,2,0
2020,8,8,299,299,10,0,0,1,6,0,1,0
2020,11,5,1517.56,175,6.54,1342.56,205.2844037,4,0,0,2,0
2020,3,7,559.23,25,6.96,534.23,76.75718391,4,0,0,1,0
2020,10,4,640.9,150,6,490.9,81.81666667,5,6,0,2,0
2020,11,25,702.53,702.53,4.5,0,0,1,0,0,1,0
2020,8,8,907.14,907.14,0,0,0,1,0,0,2,0
2020,9,8,828.2,50,5.5,778.2,141.4909091,5,0,0,1,0
2020,9,1,265.19,265.19,12,0,0,1,0,0,1,0
2020,12,13,269.54,269.54,12,0,0,1,5,0,1,0
2020,5,22,1372,500,7,872,124.5714286,5,1,0,2,0
2020,6,16,1851,400,7,1451,207.2857143,1,0,0,2,0
2020,2,18,249,249,10,0,0,1,4,0,1,0
2020,4,24,1047.99,1047.99,7,0,0,1,1,0,1,0
2020,12,5,828.2,50,5.5,778.2,141.4909091,5,7,0,2,0
2020,9,12,1023,100,15,923,61.53333333,3,0,0,1,0
2020,4,4,1701.69,125,23,1576.69,68.55173913,3,0,0,2,0
2020,9,22,1372.37,100,14,1272.37,90.88357143,3,4,0,1,0
2020,7,9,1190.38,100,15,1090.38,72.692,5,6,0,1,0
2020,1,6,798.99,75,15,723.99,48.266,3,1,0,2,0
2020,1,6,1272,636,10,636,63.6,5,6,0,1,0
2020,7,14,176.4,0,0,176.4,176.4,4,0,0,2,0
2020,6,25,800.83,125,10.5,675.83,64.3647619,4,0,0,1,0
2020,6,22,1207.99,1207.99,9,0,0,1,4,0,2,0
2020,1,20,2267.84,175,18,2092.84,116.2688889,4,0,0,1,0
2020,12,23,1521,1521,10,0,0,1,4,0,1,0
2020,6,19,249,249,12,0,0,1,8,0,1,0
2020,7,10,517.03,150,7,367.03,52.43285714,5,7,0,1,0
2020,9,25,2021.3,150,23,1871.3,81.36086957,4,0,0,1,0
2020,3,12,1627,150,8,1477,184.625,4,0,0,1,0
2020,3,19,1198,150,20,1048,52.4,3,0,0,2,0
2020,2,15,786.75,50,0,736.75,736.75,5,0,0,2,0
2020,1,18,2125,325,8,1800,225,3,5,0,1,0
2020,11,10,1272.88,100,23,1172.88,50.99478261,4,1,0,2,0
2020,3,12,1084.63,1084.63,7,0,0,1,0,0,2,0
2020,10,7,1666,300,9,1366,151.7777778,5,5,0,1,0
2020,8,11,798.99,75,10,723.99,72.399,4,6,0,2,0
2020,7,25,787,787,9,0,0,1,0,0,2,0
2020,5,20,658.31,25,7.97,633.31,79.46173149,5,0,0,2,0
2020,11,17,658.31,51,7.97,607.31,76.19949812,3,0,0,1,0
2020,12,18,2101,450,8,1651,206.375,4,0,0,1,0
2020,9,10,2257.37,175,9,2082.37,231.3744444,4,5,0,1,0
2020,11,13,629.4,25,5.5,604.4,109.8909091,5,1,0,2,0
2020,3,11,849,50,8,799,99.875,5,0,0,1,0
2020,10,18,1428,50,8,1378,172.25,3,6,0,2,0
2020,7,14,1300.55,275,7.95,1025.55,129,4,7,0,1,0
2020,7,4,1876,325,8,1551,193.875,5,4,0,1,0
2020,11,15,1243.79,50,7.95,1193.79,150.1622642,5,2,0,2,0
2020,7,17,793,75,8,718,89.75,3,2,0,2,0
2020,8,19,1123,100,10,1023,102.3,4,1,0,2,0
2020,12,1,1124,75,18,1049,58.27777778,5,3,0,1,0
2020,6,23,757.4,29,5.5,728.4,132.4363636,3,0,0,2,0
2020,5,21,283.8,283.8,14,0,0,1,0,0,2,0
2020,5,1,1296.99,1296.99,8,0,0,1,4,0,2,0
2020,3,6,300,25,0,275,275,4,6,0,2,0
2020,1,21,1348,300,8,1048,131,3,2,0,2,0
2020,7,3,1267.3,51,8,1216.3,152.0375,3,1,0,2,0
2020,9,11,0.01,0.01,0,0,0,1,0,0,2,0
2020,8,14,2234.74,2234.74,9,0,0,1,0,0,1,0
2020,5,3,2021,50,8,1971,246.375,5,1,0,2,1
2020,2,9,2267.84,175,18,2092.84,116.2688889,5,7,0,1,0
2020,6,20,757.4,29,5.5,728.4,132.4363636,4,1,0,2,0
2020,9,1,949,50,4,899,224.75,4,0,0,2,0
2020,6,23,1348,300,5.5,1048,190.5454545,5,5,0,2,0
2020,1,23,1344.72,26,7.95,1318.72,165.8767296,4,6,0,2,0
2020,7,10,1545.99,325,4,1220.99,305.2475,5,6,0,1,0
2020,12,10,2095.74,150,23,1945.74,84.5973913,4,1,0,1,0
2020,8,21,2095.74,150,23,1945.74,84.5973913,4,1,0,2,0
2020,1,19,299,299,4,0,0,3,4,0,2,0
2020,11,10,539.09,539.09,12,0,0,3,3,0,1,0
2020,10,20,2257.37,225,3.98,2032.37,510.6457286,5,0,0,1,0
2020,11,5,1198,100,4,1098,274.5,4,1,0,1,0
2020,5,9,1803.45,300,3.97,1503.45,378.7027708,3,0,0,1,0
